teacher_name,teacher_category,student_type,mismatch_level,distill_temperature,alpha,teacher_accuracy,teacher_auc,teacher_ece,teacher_params,student_accuracy,student_auc,student_ece,student_ts_ece,student_optimal_temp,student_params,compression_ratio,training_time
StandardMLP,MLP,MLP,0,2.154,0.6,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8606817483877572,0.9133034755219938,0.019618653238417605,0.017115080055874796,0.9044696092605591,35950,7.482781641168289,14.695650100708008
StandardMLP,MLP,MLP,0,2.154,0.7,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8627290408434845,0.9137286877309456,0.02795656383867358,0.0156473344313365,0.8547936081886292,35950,7.482781641168289,11.612833261489868
StandardMLP,MLP,MLP,0,2.154,0.8,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8621148531067663,0.9130059277028156,0.028151759260986824,0.020899087369094207,0.8696165680885315,35950,7.482781641168289,12.171265125274658
StandardMLP,MLP,MLP,0,2.154,0.9,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8615006653700481,0.9126172362582061,0.02554362289525918,0.020328322938574853,0.8786802887916565,35950,7.482781641168289,16.27718424797058
StandardMLP,MLP,MLP,0,2.154,1.0,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8615006653700481,0.9129004808308293,0.0347309736150755,0.02180410198404377,0.8432533740997314,35950,7.482781641168289,10.887386798858643
StandardMLP,MLP,MLP,0,2.783,0.1,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8596581021598936,0.9128168485682766,0.009350202560473614,0.009427700284401343,0.9514323472976685,35950,7.482781641168289,10.21619200706482
StandardMLP,MLP,MLP,0,2.783,0.2,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8593510082915344,0.9125422377460892,0.015348934473797616,0.01324517550460757,0.9189870357513428,35950,7.482781641168289,15.4941885471344
StandardMLP,MLP,MLP,0,2.783,0.3,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8601699252738254,0.9130439737630683,0.016237111773415497,0.008745682813522334,0.8972715139389038,35950,7.482781641168289,14.182552099227905
StandardMLP,MLP,MLP,0,2.783,0.4,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8634455932029891,0.9135419109298561,0.024656728100710776,0.02096282476718489,0.9244205951690674,35950,7.482781641168289,10.789754390716553
StandardMLP,MLP,MLP,0,2.783,0.5,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8619101238611936,0.912677845186264,0.01969696206699155,0.016326216484503612,0.9047421216964722,35950,7.482781641168289,9.439816951751709
StandardMLP,MLP,MLP,0,2.783,0.6,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8582249974408844,0.9112646153566332,0.021748742327583715,0.0180177765911086,0.8905426859855652,35950,7.482781641168289,7.4225897789001465
StandardMLP,MLP,MLP,0,2.783,0.7,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8620124884839799,0.9123257032851649,0.029058922958500325,0.022409014159001085,0.8688163161277771,35950,7.482781641168289,11.4158194065094
StandardMLP,MLP,MLP,0,2.783,0.8,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8622172177295526,0.9134533862087234,0.03155812005484674,0.018373897881282852,0.8471572399139404,35950,7.482781641168289,12.09990930557251
StandardMLP,MLP,MLP,0,2.783,0.9,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8611935715016891,0.9128750688253806,0.025303024375727904,0.01757366312840283,0.8709869384765625,35950,7.482781641168289,12.07098126411438
StandardMLP,MLP,MLP,0,2.783,1.0,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8597604667826799,0.912174727769215,0.035734784270287145,0.02106562566001848,0.8441005349159241,35950,7.482781641168289,15.415077447891235
StandardMLP,MLP,MLP,0,3.594,0.1,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8612959361244754,0.9128189782267175,0.010221751455409414,0.009583847246219829,0.9796870946884155,35950,7.482781641168289,15.420783281326294
StandardMLP,MLP,MLP,0,3.594,0.2,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8598628314054663,0.9134428242540239,0.013390222330007473,0.014085172912456178,0.9364018440246582,35950,7.482781641168289,11.110237121582031
StandardMLP,MLP,MLP,0,3.594,0.3,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8618077592384072,0.9144962569238361,0.0221915744742317,0.017712151093454417,0.9130028486251831,35950,7.482781641168289,11.38975191116333
StandardMLP,MLP,MLP,0,3.594,0.4,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8598628314054663,0.9114437368990032,0.01826583242985948,0.01599243731725203,0.9235749840736389,35950,7.482781641168289,16.199357271194458
StandardMLP,MLP,MLP,0,3.594,0.5,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8637526870713481,0.9122547050774165,0.02280290201169061,0.01842214694584705,0.8864580988883972,35950,7.482781641168289,18.015201091766357
