teacher_name,teacher_category,student_type,distill_temperature,alpha,teacher_accuracy,teacher_auc,teacher_ece,teacher_params,student_accuracy,student_auc,student_ece,student_ts_ece,student_optimal_temp,student_params,baseline_ece,baseline_ts_ece,compression_ratio,training_time
StandardMLP,MLP,MLP,5.995,1.0,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8607841130105436,0.9113942367298392,0.0360202933635422,0.0216408030551633,0.8261489272117615,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,12.213149070739746
StandardMLP,MLP,MLP,7.743,0.1,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8612959361244754,0.9124100262477524,0.0157253990728323,0.0145352621171812,0.9379201531410216,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,16.842334270477295
StandardMLP,MLP,MLP,7.743,0.2,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8611935715016891,0.912002657123034,0.0178989819036021,0.0144177601572703,0.92634779214859,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,20.901450157165527
StandardMLP,MLP,MLP,7.743,0.3,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8604770191421844,0.9116063391988732,0.0213923726750623,0.0217274127445893,0.90371173620224,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,10.882568359375
StandardMLP,MLP,MLP,7.743,0.4,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8612959361244754,0.913859805620894,0.0231834195332317,0.0178456242049542,0.8683598637580872,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,17.121737718582153
StandardMLP,MLP,MLP,7.743,0.5,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8626266762206981,0.912553116271638,0.0273995844363,0.0163551777988681,0.8474510312080383,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,13.464817762374878
StandardMLP,MLP,MLP,7.743,0.6,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8615006653700481,0.9137936135342212,0.0255454891722709,0.0149951529702384,0.8751130104064941,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,15.591651916503906
StandardMLP,MLP,MLP,7.743,0.7,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8590439144231754,0.911861639199253,0.03187969203572,0.0176460870748221,0.825603187084198,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,11.364901781082152
StandardMLP,MLP,MLP,7.743,0.8,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8619101238611936,0.9130794009190224,0.0363715212971005,0.0167280515368537,0.8238945603370667,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,12.156581163406372
StandardMLP,MLP,MLP,7.743,0.9,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.860067560651039,0.9117082750123492,0.0397690758437043,0.0209261725618268,0.8201971054077148,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,19.207751035690308
StandardMLP,MLP,MLP,7.743,1.0,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8626266762206981,0.9121471285469892,0.0388646847292458,0.0193368191705449,0.8141704797744751,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,20.93791437149048
StandardMLP,MLP,MLP,10.0,0.1,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.8610912068789026,0.9123619074786582,0.0140393601454186,0.0111239062419508,0.944549560546875,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,13.561700105667114
StandardMLP,MLP,MLP,10.0,0.2,0.8594533729143208,0.9121213136331868,0.0375649378882763,269006,0.860067560651039,0.9125490584089332,0.0202856675180872,0.0195571452052038,0.8936792612075806,35950,0.0102012232828788,0.0090794893391014,7.482781641168289,15.15515947341919
